reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e9ed2d34-186b-4c8e-8036-6e0550fa6811,Fredrick Scott,https://play-lh.googleusercontent.com/a/ACg8ocIyp0x_hEt2yNSlxkYjTn38Zt8wVcB82byF9WZ6u-KntM-HVA=mo,"Garbage app, garbage support. Everything is garbage. Riddled with bots and ads. I was temporarily overseas and quit using the app. After getting back and trying to log back in, I found my account banned and then, sheet multiple times reaching out they couldn't tell me ANYTHING about why or when it was banned. I just get the same copy and pasted response. I have had great matches on here before, but I guess if they decide to delete your account for seemingly no reason, good riddance.",1,0,15.8.1,2024-05-14 23:44:06,,,15.8.1
193a28e6-a44f-4d1c-9847-ca17d78bac4b,ned campbell,https://play-lh.googleusercontent.com/a-/ALV-UjVSrlEExj_h-hkgfswJSc5m6d0-CiDu1soCaeEqMDQoZflx-plzDg,"haven't met anyone in person yet,I think their A I stuff is just happy to take my credit card every month",3,0,15.7.1,2024-05-14 23:38:16,,,15.7.1
bd68649a-be2a-4152-9f56-e6cbbded3434,Braiden Newton,https://play-lh.googleusercontent.com/a/ACg8ocKgW5dPAcLVluwvXwx_5UU9ENN7J8jqHKah9hip6GU8Kefv2g=mo,no matches,2,0,15.7.1,2024-05-14 23:34:07,,,15.7.1
be6f7f50-a6c1-404b-96b9-fbc23d5ee010,Christian Miller,https://play-lh.googleusercontent.com/a/ACg8ocINNcKufFj2f9fP_rWBMuqiW35z_zjBKEGOFrsjw05U043HJA=mo,it's KOOL,5,0,15.8.1,2024-05-14 23:33:31,,,15.8.1
9bc4e73f-4d02-4d8a-9e3b-7bd4c9664b07,Ella Gorman,https://play-lh.googleusercontent.com/a-/ALV-UjXakoMS4s4EV8uM6fWkbyaPTuPWih5FYwPeKGHMVNZzIbLTIwmm,"Awful app. Awful company. Will never use the app again. Do not recommend, do not waste your money.",1,1,15.8.1,2024-05-14 23:30:12,,,15.8.1
15c71f19-2409-42da-bea2-0befe623f68a,Rob Sp,https://play-lh.googleusercontent.com/a-/ALV-UjUHggY_tcGZKQbiEFTDmJ9KivIbi-EsJO-AoClYKjfsGhR_kg,If you don't pay for premium you pretty much only get shown fake account and bots,2,0,15.8.1,2024-05-14 23:06:41,,,15.8.1
e51bf0a2-8a93-4ade-a105-9c5009682742,bharat soni,https://play-lh.googleusercontent.com/a/ACg8ocJjaFGNH6ITIxCdZp_exFQ6levWD1qekSuT9A0NtqnukQbIrA=mo,good,5,0,15.7.1,2024-05-14 22:58:04,,,15.7.1
acf7d95b-69ea-4db8-854c-2bd667e2eaf7,Eric Mix,https://play-lh.googleusercontent.com/a/ACg8ocKxEIF2K86Qr3vxtDche42EVb0P3jXiPfP0nUg_78cF8IS8PA=mo,fake matches and inactive profiles.,2,0,15.8.1,2024-05-14 22:54:56,,,15.8.1
f54a9047-6229-4010-8a5f-6c15cdd30aad,Mo Mo,https://play-lh.googleusercontent.com/a/ACg8ocLY6CArQsbOQtSadouZueXYh_oUEbI3jsUfiKFsM76s46wQ6A=mo,Tinder will only show you people you dislike to match again and again !!,1,1,15.8.1,2024-05-14 22:37:33,,,15.8.1
a036ffdf-cbf9-4024-98f7-b8aaa556cc87,Emily,https://play-lh.googleusercontent.com/a-/ALV-UjV0fhB0WIHKA4tQXtn-MNConfubcV1YlDqBS7ijGiEahV0nY5Jo,"Unsafe, not good for meaningful dating, just hookups.",1,0,,2024-05-14 22:24:57,,,
