reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9285a463-ad6b-4ea7-8f80-351c00bfe442,Anthony Pina,https://play-lh.googleusercontent.com/a/ACg8ocJ8i9gsH9jkSShlPqDukuEawPDOizCtyx5JBjfo23F-v4XYjA=mo,It just now did not keep my last match!! And now she is gone forever!!!,2,1,,2024-05-10 20:14:03,"Thank you for your message. For further assistance, please get in touch with our support team at: bumble.com/contact. Thank you. 💛",2024-05-11 06:38:49,
114d0c94-e4ea-40bf-ba01-c1c3c5f624b2,Mampi Deb,https://play-lh.googleusercontent.com/a/ACg8ocI2N7tAYLIWbtNDw5EkToZ-_JlpbfWzDecmjlGpa1_oYEfLlA=mo,I don't use this app but I don't know who is using my pic in this app 😧 i don't likeeeee the security of this app 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 this is not righttttttttt,1,5,5.368.0,2024-05-10 19:24:47,"We're sorry to hear that, Deb. Fake profiles are 100% not allowed on Bumble. No one deserves to go through that and we appreciate you bringing this to our attention. Our Safety Team would like to investigate this immediately. Please reach out via bumble.com/contact or @BumbleSupport on social media and we'll solve this ASAP. 💛",2024-05-11 09:46:19,5.368.0
d5dfb600-d3ea-4d4a-86ca-83233d7e158f,Davemike27,https://play-lh.googleusercontent.com/a/ACg8ocL-ljbx8zHdN_lyn6u3qW0YvEqG4yP6xHD1CHj16uSD-LPT5A=mo,"At first, Bumble changed, so women were the first to message ... That didn't work . Women hate taking a chance to be rejected. (Alot of women never bothered to learn how the app worked , id com across profiles telling men to message first). Now they realized women are terrified of thw rejection men deal with , so they let women choose a basic prompt so we can ""Audition"" for the privilege to be used for their Validation. Im tired of it ..... Men need to stop paying for premium services...",1,9,5.234.1,2024-05-10 19:00:20,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-05-11 06:35:49,5.234.1
e56308b6-d033-4a6b-b8a0-a129dfcf1f05,Saurav Basu,https://play-lh.googleusercontent.com/a-/ALV-UjWYgwZT0CqizE6QLAQlz1nIa7GOUClmEIE74bq6t1ypm7BCpIXS,"Thank you Bumble for disappointing me yet again! In short- 1. There is a payment wall every 7-10 matches. 2. Can't compliment people. 3. Matches vanish. 4. Ads have more value. I have used bumble for quite some time. 5. Also, Can't put up an edited video, because it doesn't fit dimensions. Seriously?😒 I thought the people behind it were genuine about people finding matches but the recent years has made me think otherwise!",1,268,5.368.0,2024-05-10 18:44:29,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-05-11 06:35:19,5.368.0
d9ab695e-ece3-49e2-b443-1af7dcd08dd2,Nicklaus,https://play-lh.googleusercontent.com/a/ACg8ocLXTqaHfWO2kyr0BFL2_rCsFkVQFQgIUGuP5qs8XKLUG9Uwhg=mo,"I mean it's just a joke. I get around 1-3 matches a day which is awesome. About 70% never message. 20% send ""hey"" then never respond after 1 message. I get some dates here and there but majority of woman on their are fake. Oh and now they switched it to where men have to send the first message now?!? LOL. I'll just go use Hinge",2,4,5.364.0,2024-05-10 18:33:00,"We're so sorry about your experience with us. We absolutely do not tolerate fake profiles on Bumble and would like to look into this. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can look into this.",2024-05-11 06:33:48,5.364.0
29033dd7-fa75-48cf-8cec-f9fdbf4a45af,Mike Labree,https://play-lh.googleusercontent.com/a-/ALV-UjVwODEYmxD8EjpJ1LO-3wbAVlW-6KEh-rEqK4_pzFfiXVo3V9cg,Described as a free app yet you have to purchase expensive premium to participate in app functions totally bogus,1,5,,2024-05-10 17:59:28,"Thank you for your feedback on this, Mike. We're sorry you didn't enjoy your experience on Bumble. While there are paid features, we also have free features that can be used. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport); we'd be happy to help. 💛",2024-05-10 22:18:19,
5537ec4f-96c0-4dba-b64b-24387b934142,Gia Gia,https://play-lh.googleusercontent.com/a-/ALV-UjWYb_7srUflLou99TXzI-GJkLBqgjbldCUMcTvVAs3VBFKXQX44,"Literally you need to pay from the first second, otherwise u can't connect with nobody. I created the profile and apparently were 5 people that liked it, but to see whom, guess what, a payment was requested. I have no problem to pay for a service, but please allow me first to see what is all about, otherwise seems like a scam where the bots are sent to like u, just to make u pay. I don't recommend.",1,3,5.368.0,2024-05-10 17:37:41,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-05-11 06:32:19,5.368.0
ec8cbf0e-8958-4dab-9b60-e878ff9345a0,Julius,https://play-lh.googleusercontent.com/a-/ALV-UjXPDmlDTKXexqtrJZ6uB7W2bPPiHOYzOgAoL8GHivuuFJbx-dhcGQ,hard to get matches,1,1,5.368.0,2024-05-10 17:26:28,"We're sorry to hear you haven't had the best experience on Bumble, Julius. For ideas to improve your profile check out these resources (1) bumble.com/the-buzz/best-bumble-profile-photo-tips and (2) bumble.com/help/i-m-not-getting-any-matches. 💛",2024-05-10 22:17:49,5.368.0
202d0827-5874-4596-b6e1-e2f9c39b491a,Zach Koch,https://play-lh.googleusercontent.com/a-/ALV-UjUP11jgvgf0RY5oH7_0LTFOZwl3TUIiajnC9s9dLlB4FPGhFU9_,"Uninstalled. This and Tinder are a joke. You want to meet someone? Go socialize with friends and meet new people. This app and others like it only keep you swiping to make you think you have a chance. More than half of the profiles are fake. If you are so lucky to match with somebody that is real and you're attracted to, the chance of them keeping the conversation rolling is slim to none. Bumble was a joke that sells your information to big corporations to make money off of your misfortune.",1,7,5.368.0,2024-05-10 17:09:00,"Our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. If you would like our team to review your case, message @BumbleSupport on Twitter or Facebook. 🐝",2023-05-19 17:57:50,5.368.0
607837e8-a68e-4fc1-8222-1d0f94007daa,Dulce Mama das,https://play-lh.googleusercontent.com/a/ACg8ocJUJFqHsRhvd4dipu3V9UJlhsgdih0z1_urWlTHJ-liK_wj_w=mo,No recommended,1,2,,2024-05-10 16:14:53,"We're sorry you didn't enjoy your experience on Bumble, Dulce. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help. ✨",2024-05-10 22:17:19,
22f19c7b-926e-4d32-a3a9-9ec90af5fe40,Rishabh Maithani,https://play-lh.googleusercontent.com/a/ACg8ocJU6Lg044cO66VFl31JeTRuCD_ZZjPah1mbIzKleKB3SZH20A=mo,This app may be good for girls but for boys👎👎👎👎,1,3,5.368.0,2024-05-10 16:12:36,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-05-10 16:32:19,5.368.0
f150ca92-a3be-48ed-af8a-fc2c0be657dc,Aditya Verma,https://play-lh.googleusercontent.com/a-/ALV-UjVchmcrxPYBj0wTR_HgiJ08SzGVF09UUd8X-2cEByaTrbR_uAI,"Well somehow the app didn't got me any matches as soon as I got the subscription. Weird app, probably rigged. Better to start off with a new number at the free account.",1,1,,2024-05-10 16:05:56,"Thanks for reaching out, Aditya. While our subscriptions are there to help maximize your experience, we can't promise exact results for anyone. If you’d like to talk to a Support Team Member about your profile to check everything is running as it should be, please message us here: bumble.com/contact.",2024-05-10 22:16:49,
af74d069-4c43-46ca-be6f-d08ba9cff1b6,Trevor wade,https://play-lh.googleusercontent.com/a/ACg8ocL6a3QawlSUGuOgelQzDIQXDM1OnXGBcj7MefWE0s2RaKUAgw=mo,Got a new phone number and I tried to use the app and it says I can't because the number used is tied to an account that acted inappropriate I haven't ever even used bumble before so why is my number being used on this site?,1,1,,2024-05-10 15:55:23,"Thanks for letting us know, Trevor! We're sorry for your experience so far. Our team fully investigates all reports before taking action and moderates based solely on our Community Guidelines. We would never arbitrarily block someone from our platform. If you would like our team to review your case, message @BumbleSupport on Twitter or Facebook.🫶",2024-05-10 22:16:21,
548fd0be-5505-45e9-89e5-d25222919386,bala krishnan,https://play-lh.googleusercontent.com/a-/ALV-UjXAOhJ_YYPMuWjFC7UauIMkn3GTg2EyOyvDOwjO4Q7-KHIWWAs,"I feel , they are real person's, because no one, because no one commit with me,☺️",5,0,5.365.0,2024-05-10 15:25:01,"Thanks for sharing this feedback with us, Bala! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-05-10 22:15:49,5.365.0
8a95e806-4753-467c-b3f4-ec547f01aae7,Daniel Patron,https://play-lh.googleusercontent.com/a-/ALV-UjWZqGsXK7Io_ZeNXplaDygtB5KBtVhe88k5lN_-jmmbW1RY2TJu,"It's good,",5,0,,2024-05-10 15:15:27,We're so happy to hear that! We love that you enjoy buzzin' in the Hive. 🐝,2024-05-10 16:31:49,
6c432134-a042-475f-a8e4-01124aee13a0,Patricia Carty,https://play-lh.googleusercontent.com/a-/ALV-UjXnQdVplO-IpfchU8MACpN9IR-y2oauMGgfi04p3G5eAai08kQ1,still checking it out!,4,2,5.369.0,2024-05-10 15:01:15,"Thanks for the review, Patricia! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-05-10 22:09:19,5.369.0
c02a1d29-b039-407d-9e92-452f60885bbb,Zhul'jin Jäger,https://play-lh.googleusercontent.com/a-/ALV-UjWZSXtrinVatP6EMRdufi48GaDrMzKeN2N_i14SVk9EXgukSIg,"Dropped the 2nd star because theyve seen fit to remove the only good thing about the app because women found it ""a burden"" to make the first move, which is the point of the app. Talk about not being sexist right? Bad decision guys. Now without that it really is just a carbon copy of everything else, same scam pay walls, same fake accounts, same fake kinds of people.",1,5,5.368.0,2024-05-10 14:43:45,"We take fake profiles seriously on our platform and have a team dedicated to investigating suspicious accounts. If you’re ever unsure about a profile, please report them in the app and we'll investigate right away!",2024-05-10 15:20:49,5.368.0
237fe117-f364-400d-a6ca-023f9c676ef3,Kitty K,https://play-lh.googleusercontent.com/a/ACg8ocK8CXz6-HWq7-cIi2oYH0vCpa_JBlr20JIfAERkdCAEf4QY4A=mo,"Tooooooo expensive! Way too expensive. You don't even have a chance to see who liked you or wants to be your friend without paying. The amount you have to pay is ridiculous high. I want to meet interesting people, not hire them. 🥴",1,2,5.368.0,2024-05-10 14:11:02,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-05-10 14:58:19,5.368.0
492075bb-7842-4aa2-9225-324494bb373d,Wayne W,https://play-lh.googleusercontent.com/a-/ALV-UjUsd0QtpSdkxyOmM5gZXwAHg30xpRWld3bKJchqnHgVvcGrdCqG,"Just open a profile. Start to seem like it's worse than plenty of fish. I mean you have to pay to like people? What's next, have to pay for not liking people?This looks like just another scam to empty people's pockets",1,3,5.368.0,2024-05-10 14:05:58,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-05-10 15:16:52,5.368.0
91fa6d70-cbc9-4466-9ce3-a6654d7acaba,Williams Tammy,https://play-lh.googleusercontent.com/a-/ALV-UjViESgHCuXncpvnIUElnnztv6TW6lA3UOSeKvVGPdJHWfK-v0c,It was going really well until recently the app us now very slow even after updating it takes forever for u to long In aside from that great app and pls if that is fixable do so 😊,3,0,5.368.0,2024-05-10 13:52:41,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-05-10 15:16:50,5.368.0
155098d4-0269-4574-ae53-ad4f0a5bdba9,Mary Sheen Comaingking,https://play-lh.googleusercontent.com/a-/ALV-UjUNvdi_e0fzT-foSezOcdSAHYXhX2Sy3huum_DvGN7N7zloT6M,goodlooking people bwahahagagha,5,0,,2024-05-10 13:52:03,We’re so happy to hear you are buzzin’ about the people you are meeting! It makes all the difference when you connect with like-minded people each and every day! ✨,2024-05-10 15:02:48,
be0089ac-8d4d-4085-971c-c9481ddd29c2,Zer0theher0,https://play-lh.googleusercontent.com/a-/ALV-UjWKN49WlsEfqjrUVq6BEzTzs2N2ptxKofDHV2eX30CXyHoK6UU,I'm so lonely I got no one who loves me I'm not happy anymore,1,3,5.356.1,2024-05-10 12:51:51,"We’re so happy to hear you are enjoying the ride! Making a special connection takes time, so hang in there. We know there are so many wonderful bees in The Hive and we can’t wait to see who you might just meet! 💛",2024-05-10 15:16:49,5.356.1
2f7fc367-cc53-4a4c-99ef-07df18f5fbc0,X X,https://play-lh.googleusercontent.com/a/ACg8ocJ7YjcXJSNdjcQChzsOa98lipiBzp6cGS7-iihOrFrrXISvjvQ=mo,"Signed up for an account, paid for a membership only for my account to be banned because supposedly 'several people' has reported my profile as being fake. Bumble gave me no opportunity to verify my identity further (despite already having a VERIFIED profile). My profile was 100% legitimate yet they banned me. I asked for a refund & they refused. I've now reported the transaction to my bank as a chargeback as I've paid for a service which I never received for the full term of the membership 🖕",1,3,,2024-05-10 12:47:13,"We want to take a look at this. Please message us at @BumbleSupport on Twitter or Facebook. Or, you can contact us via bumble.com/contact.",2024-05-10 15:19:19,
e7d19970-50fd-4b1a-aa4e-8383ffef7195,AJ Talamera,https://play-lh.googleusercontent.com/a-/ALV-UjWHnehuC3FH92xdz8BOkY7cNEtA6s-ROBIMJwJqdNu5PUX446cz,"When the internet connection fluctuates, messages are sent multiple times. Another 1 star. First move change? Lol",1,1,5.368.0,2024-05-10 12:27:43,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-05-10 15:16:19,5.368.0
544c0d69-f1c4-43d0-86c7-7c7404912bc5,Eve Angelyne,https://play-lh.googleusercontent.com/a-/ALV-UjWXKQ70o3Rrk4KNf8l_amw6HfvQ7lXaGnzaHURnl1b1JMMymkqw,"I love this app :) I found my love through it, and the people I found on here who I didnt end up with, a lot of times became a friend. Love the people it typically attracts",5,0,,2024-05-10 11:22:44,We’re thrilled you made such a special connection in the Hive! Please tell us more about your story at https://bumble.com/success-stories/share 💛,2024-05-10 13:14:15,
21db90f6-508e-4c0a-a1ae-7858fa24752a,Nathyn Gibson,https://play-lh.googleusercontent.com/a/ACg8ocLz0g5DZHhf5lgzjiZHgPg140RPgNcskFoDRKtgutVENzjb6w=mo,Broke me in a way therapy won't fix. Deleted years ago and never tried to date again. Helped me realize I had no worth to justify trying to date.,1,2,5.338.0,2024-05-10 10:52:53,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-05-10 15:14:49,5.338.0
0496252c-d639-4f54-b21a-119dad375442,Gokul D,https://play-lh.googleusercontent.com/a/ACg8ocKcEO_bXIAezmVYUlgMBcc3V1AM38Hh4mzy6Ogof6YXdp_Brw=mo,"I received a notification saying someone liked you but the catch is to view that you have to pay. After paying the ""liked you"" tab is empty. Am I missing something? If not then it's a very bad/inorganic business model..",1,1,5.368.0,2024-05-10 10:48:27,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-05-10 15:14:19,5.368.0
e9b94fcd-301c-43b0-9a18-163fc813401e,Sarzamin Part,https://play-lh.googleusercontent.com/a-/ALV-UjVCE-iQ68Ur8POb16FnQsRS9SlZ_FDIPLRdozHD2lWWvCkv8A,it's good 👍,5,0,,2024-05-10 10:45:42,We appreciate your kind words. 🙌,2024-05-10 12:11:17,
98fd087d-c8ad-4b5f-9024-4f988c999982,Menelik Lee,https://play-lh.googleusercontent.com/a/ACg8ocIZv-6LB_FFbojmKIjdP6VrBdx63mTwjfDCdiQTQAHuok5Wzg=mo,"Pay to match, and what's even more insane, is after I started paying my matches went down! The app started recommending people from 20 miles further than my maximum distance, all in quick and extended succession. The ratio of swipes to matches absolutely crashed after paying for premium. I'm cancelling after just two weeks. Extremely expensive and not even close to value for money.",1,91,5.368.0,2024-05-10 10:45:11,"Thanks for reaching out. While our subscriptions are there to help maximize your experience, we can't promise exact results for anyone. If you’d like to talk to a Support Team Member about your profile to check everything is running as it should be, please message us here: bumble.com/contact.",2024-05-10 15:13:50,5.368.0
8546d86e-c5e6-49a9-9114-ac461e9b5b1a,Steve Goodwin,https://play-lh.googleusercontent.com/a-/ALV-UjUp3g1FivbS128L1hCwmLNHRiKGBxCRYLl2s4oUkjowTcPF6PQ,"Overpriced... Not worth the amount it's asking for. Uninstalled, found an affordable alternative",1,5,5.368.0,2024-05-10 10:07:08,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-05-10 13:13:15,5.368.0
d1384567-1a1d-40aa-86d3-3b18bb25aff5,Anthony B,https://play-lh.googleusercontent.com/a/ACg8ocKJPg69qLmc3E-EmvhtJ8ODxxowzUHNaDZgCbSnau79wcR0mQ=mo,"Two full years of cam girl models asking if I want to subscribe to their premium, or onlyfans models with no intentions of anything other than trying to get money out of me. The normal girls I've matched have been the same, owning up to their bad behavior one actually only wanted to go out for free food. This has been a entirely wasteful journey and I'm glad I haven't spent any money on it. Bumble ads asking if I want to pay for unlimited swipes knowing I only have one swipe left in my area.",1,3,5.368.0,2024-05-10 09:59:28,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-05-10 15:13:19,5.368.0
fe36e7d7-8842-438e-948a-da35c834c5cc,Tanvi Chadha,https://play-lh.googleusercontent.com/a-/ALV-UjV2GA2vl2vp8jhXi6tUDgC960CNJoeKDxMxnvqq9KCIDA03dhpPag,"it was great but since the update, it's so slow. it rarely loads.",3,0,5.368.0,2024-05-10 09:46:40,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-05-10 12:41:17,5.368.0
4a61102e-cc48-4625-91ab-4cd17c55ea24,VINAY KUMAR MAHTO,https://play-lh.googleusercontent.com/a-/ALV-UjWMu3SnKsZlKu2Rre8hiCk2GtPc4qfxnAP2SxQ4zX6m3ULtC0U,Just not worth it,1,1,5.368.0,2024-05-10 08:45:57,We’re so sorry to hear you haven’t had a great experience. We’d love to learn more about what you think might make your experience on Bumble better. Please send us a message at bumble.com/contact. We're all ears. 💛,2024-05-10 09:36:38,5.368.0
a0c88cfc-c8e9-4964-a747-fe41b117b51d,Drew Theriot,https://play-lh.googleusercontent.com/a/ACg8ocKVvGc3V6a3kOcEFiz59NKWS0w5POeN5pxWqw46_CiFycX4PA=mo,I just paid for the subscription to this app and the app still won't let me see the people that sent likes to me unless I pay for a more expensive plan,1,1,5.368.0,2024-05-10 08:45:08,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-05-10 10:07:38,5.368.0
491aa72a-5dda-424d-bab3-eff72bfb905f,mangesh gaidhar,https://play-lh.googleusercontent.com/a-/ALV-UjUAWBhZVFxZBz2LSJFuKGVIMxy-PUc4ZRqFeAk6lML-vQeB6-Sj,it's not free.. I don't like this app,1,1,5.368.0,2024-05-10 08:30:24,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-05-10 09:36:40,5.368.0
e9f66f82-4e71-4603-b54c-1f2a844c6964,Eta Krisna,https://play-lh.googleusercontent.com/a-/ALV-UjUTUDKGwOU2Ckrg7BucZj_NBwDM9rZf1ia6s34QW53rcsN9wFUN,please filter the bad people from Bumble. however I'm enjoying this,4,0,5.368.0,2024-05-10 07:43:52,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-05-10 08:17:39,5.368.0
538ebe01-3963-422c-9bc4-df790f263d37,Husain Abbas,https://play-lh.googleusercontent.com/a-/ALV-UjWy2j4Hc_E0TyE7ff_GRTlEIkZ81KBXhndOZ3q-gA3JCPwLVIN8,let me go thru it more,3,1,,2024-05-10 07:20:56,"We’re so happy to hear you are enjoying the ride! Making a special connection takes time, so hang in there. We know there are so many wonderful bees in The Hive and we can’t wait to see who you might just meet! 💛",2024-05-10 15:12:49,
191fa148-8d9e-4b4c-96c1-49cc5401c18d,Ali Syed,https://play-lh.googleusercontent.com/a/ACg8ocLNJXFCrMa9dVhVCRJTy0_tWXutG37pyhfFvd_RnleQm9xnog=mo,"Useless app, I paid for premium+ membership.",1,2,5.368.0,2024-05-10 07:07:42,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-05-10 08:17:40,5.368.0
7391418c-6aa4-4393-a575-125a02a9de5d,Jess houston,https://play-lh.googleusercontent.com/a-/ALV-UjWY5fXb2EL2UxHjON8OuLC5WyHwpMupLhCV40b_lu-KCw2KxG8f,everything costs to do anything,2,0,5.368.0,2024-05-10 06:39:04,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-05-10 08:17:42,5.368.0
0b01a175-5d02-4cac-b146-c54dacf765ae,Shreyas Satwadhir,https://play-lh.googleusercontent.com/a-/ALV-UjXcSyU0qyK__SQWUMgKMBCRrNI28h4Rx7lf9_ET923eu84lHqI,I don't get a perfect match. I tried to swipe people and I don't get my partner,2,0,5.368.0,2024-05-10 06:09:35,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-05-10 08:18:09,5.368.0
39e413fc-7e57-4219-8feb-da27906b0487,Saurav Alhat,https://play-lh.googleusercontent.com/a-/ALV-UjW065zmcFRhab98-6yX35S9RPHH4PEji6gR1aSeP4dUB7ZofEU,good,5,0,5.365.0,2024-05-10 05:41:37,Thanks for your kind words. Your feedback is so valuable to our team—we love knowing that you’re enjoying your experience. 💛,2024-05-10 08:17:43,5.365.0
612398ee-4ece-493b-ab15-d82ce7a57cf1,Gregory G,https://play-lh.googleusercontent.com/a/ACg8ocKi73D-A4ZTCKticgxmcfCHndgDLPWklN9b2SCwbR9kAUvd4Cw=mo,"Scammers, you pay for a week to test everything perfect... Then you pay 3 months and they block you after 2-3 weeks and don't refund you, you try to understand why? No answer just bs automatical message, Don't spend money there! It's just pure scam Answer to your BS: I CONTACT you few times... Whatever is your guidelines you need to refund people! You didn't! And I was always polite to everyone on the app so whatever it is you just keep the money as good scammers!",1,0,,2024-05-10 05:38:35,"Thank you for taking the time to share your feedback, Gregory. We're sorry to hear you got blocked. Please rest assured that our team investigates all reports thoroughly and makes decisions based on our Community Guidelines. All purchases made on the app are non-refundable, even if you get blocked. Thank you for your understanding.",2024-05-10 09:42:09,
8607927b-c2ab-4f88-a018-f3bc50b801cd,K C,https://play-lh.googleusercontent.com/a-/ALV-UjVtYhPU3TnlRKCRNnkVWQUuzuPOncztgHlTxQhlqqfSFX_ERgRx3A,Sad.,1,0,,2024-05-10 04:43:10,"We're truly sorry to hear about your experience, KC. 💔 Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport), and we'd be happy to help.",2024-05-10 05:39:39,
3c725c61-9c67-4ac7-b4b9-53d6afda82ed,Krisztiàn Farkasdy,https://play-lh.googleusercontent.com/a-/ALV-UjV22TZ5SbZGjpk_jPBPJlmbqEJbesZirGytA6Kva8sXU-cV3hGM,"it works well enough, I guess, but why is there not a dark mode?!",4,0,,2024-05-10 04:33:09,"We appreciate you sharing your feedback with us, Krisztiàn. It's great to hear Bumble is working well! We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team. 🫶",2024-05-10 05:38:08,
1bd765e1-3c5d-46a5-b696-d5e05e552453,Uwa Laika,https://play-lh.googleusercontent.com/a/ACg8ocIu_kfgiP2nPZiOV9WYEDAUlR5G9LD7WNJEM9xRZmDzBeWZ1w=mo,good,3,0,5.368.0,2024-05-10 04:22:23,"Thanks for sharing this feedback with us, Uwa! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-05-10 05:36:08,5.368.0
f894d40a-252b-4ea6-9a84-e2ce1980a0f0,astralis gla1ve,https://play-lh.googleusercontent.com/a-/ALV-UjW8tQBPr-uwaILBuHRnRGQjFSyHMD4WsTZXL9tjB_zCFH35cjqr,"Worst ever app , when someone not buys premium it shows endless matches in the city & as soon as someone buys premium the matches in the city vanish after 2 swipes",1,1,5.368.0,2024-05-10 04:00:38,"We're sorry you haven't had the best experience on Bumble, Astralis. It sounds like you had Advanced Filters on, which could be why there are more people showing up now that your Premium subscription's ended. We suggest widening your filters/preferences; it should help you find more people. We're happy to help on social media @BumbleSupport. 💛",2024-05-10 05:35:38,5.368.0
af17cedb-3631-416d-97cf-a9cb483592e9,Mike Iwanski,https://play-lh.googleusercontent.com/a/ACg8ocKvLBCXRjT54LBkaqZNNIK0fGFQXZMQFoB7TmpHRYiddIFkFg=mo,Waste of time and money.,1,0,,2024-05-10 03:22:22,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-05-10 04:13:39,
8a67d158-aaab-441a-8c97-2877beb7d089,David Boehm,https://play-lh.googleusercontent.com/a-/ALV-UjWkiZgeYqNl5I3R1r8GoI1yoFpD-RoM2I3HCkFK2FChsUhAlMiJ,"It is sad that this business is owned by females, and they have profiles that are fake or several years old. They seem to do this just to make money. This dating site was just on Fox News on May 9, 2024, and it wasn't a good review.",1,1,,2024-05-10 03:08:31,"We're so sorry about your experience with us. We absolutely do not tolerate fake profiles on Bumble and would like to look into this. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can look into this.",2024-05-10 04:14:09,
7b40fdb7-c6b6-47f9-b274-9320fc31526f,Sam Lee,https://play-lh.googleusercontent.com/a/ACg8ocK4rLiEFim4Tkvm-1DV4OPp12H-55jDgqgCJxrHqegJ5gDx=mo,Can't use unless I give them permission to use my Google or Facebook to sign in. I won't do that. Useless app. Useless developer's. I will uninstall immediately. Edit: /response to your response. I'm also not giving my phone number away. Should be possible to make an account using an email address.,1,2,5.358.0,2024-05-10 03:04:42,"Thank you for your message. For further assistance, please get in touch with our support team at: bumble.com/contact. Thank you. 💛",2024-05-10 04:14:39,5.358.0
19e91350-a778-4a45-b661-9730c134d8ea,Ryne Ortega,https://play-lh.googleusercontent.com/a-/ALV-UjURe7MRvXGwkIooUsLffxGHR12K5Vjl2PgTm3cffLKqDCLJK6TIZw,"Says I've completed swipes for today, and to come back tomorrow... Despite not swiping at all today... Looks like I'm out of luck... Unless I want to pay them of course.",1,6,5.161.1,2024-05-10 02:20:06,"Thank you for flagging this to us. Your swipes should reset 24 hours after you hit your daily swipe limit. If you're unable to swipe after 24 hours, please contact us at bumble.com/contact so we can take a closer look at what you're experiencing.",2024-05-10 04:15:38,5.161.1
